"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2GF8VJCE","journalArticle","","Tesler, M","Elite Domination of Public Doubts About Climate Change (Not Evolution)","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2017.1380092","","This article examines the sources of ideological skepticism about two issues where there is a scientific consensus: climate change and evolution. The results indicate that self-identified conservatives doubt global warming in large part because of elite rhetoric, but that evolution beliefs are unrelated to reception of political discourse. News reception is perhaps the strongest predictor of conservatives' climate change skepticism, but has no influence on their aversion to evolution. Moreover, the article leverages three sources of variation in elite discourse on climate changetemporal, cross-national, and experimentalto show that changes in the prevalence of ideological cues strongly affect public opinion about global warming. Politically attentive conservatives, in fact, were more likely to believe scientists about global warming than liberals were in the 1990s before the media depicted climate change as a partisan issue. The United States is also the only nation where political interest significantly predicts both conservatives' skepticism about, and liberals' belief in, climate change. Finally, evidence from a national survey experiment suggests that Americans would be less skeptical of manmade global warming if more Republicans in Congress believed in it, but a growing Congressional consensus about evolution would not diminish doubts about its existence.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"VHZDKMDV","journalArticle","","Theocharis, O, Y; Barbera, P; Fazekas, Z; Popa, SA; Parnet","A Bad Workman Blames His Tweets: The Consequences of Citizens' Uncivil Twitter Use When Interacting With Party Candidates","JOURNAL OF COMMUNICATION","","","http://dx.doi.org/10.1111/jcom.12259","","Existing studies focusing on politicians' adoption of Twitter have found that they use it primarily as a broadcasting tool. We argue that citizens' impolite and/or uncivil behavior is one possible explanation for such decisions. Social media conversations are rife with harassment and politicians are a prime target. This alters the incentive structure of engaging in dialogue on social media. We use Spanish, Greek, German, and U.K. candidates' tweets sent during the run-up to the recent European Parliament elections, and rely on automated text analysis and machine learning methods to measure their level of civility. Our contribution is an actor-oriented theory of political dialogue that incorporates Twitter's specific affordances, clarifying how and why Twitter's democratic promise may be limited.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\Z2KGCIC5\Theocharis - A Bad Workman Blames His Tweets The Consequences .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"2VX3ZNZA","journalArticle","","Fong, M, C; Tyler","Machine Learning Predictions as Regression Covariates","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2020.38","","In text, images, merged surveys, voter files, and elsewhere, data sets are often missing important covariates, either because they are latent features of observations (such as sentiment in text) or because they are not collected (such as race in voter files). One promising approach for coping with this missing data is to find the true values of the missing covariates for a subset of the observations and then train a machine learning algorithm to predict the values of those covariates for the rest. However, plugging in these predictions without regard for prediction error renders regression analyses biased, inconsistent, and overconfident. We characterize the severity of the problem posed by prediction error, describe a procedure to avoid these inconsistencies under comparatively general assumptions, and demonstrate the performance of our estimators through simulations and a study of hostile political dialogue on the Internet. We provide software implementing our approach.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\VMRJDG6X\Fong - Machine Learning Predictions as Regression Covaria.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"B33VPU72","journalArticle","","Watanabe, K","Latent Semantic Scaling: A Semisupervised Text Analysis Technique for New Domains and Languages","COMMUNICATION METHODS AND MEASURES","","","http://dx.doi.org/10.1080/19312458.2020.1832976","","Many social scientists recognize that quantitative text analysis is a useful research methodology, but its application is still concentrated in documents written in European languages, especially English, and few sub-fields of political science, such as comparative politics and legislative studies. This seems to be due to the absence of flexible and cost-efficient methods that can be used to analyze documents in different domains and languages. Aiming to solve this problem, this paper proposes a semisupervised document scaling technique, called Latent Semantic Scaling (LSS), which can locate documents on various pre-defined dimensions. LSS achieves this by combining user-provided seed words and latent semantic analysis (word embedding). The article demonstrates its flexibility and efficiency in large-scale sentiment analysis of New York Times articles on the economy and Asahi Shimbun articles on politics. These examples show that LSS can produce results comparable to that of the Lexicoder Sentiment Dictionary (LSD) in both English and Japanese with only small sets of sentiment seed words. A new heuristic method that assists LSS users to choose a near-optimal number of singular values to obtain word vectors that best capture differences between documents on target dimensions is also presented.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\FI4N44V4\Watanabe - Latent Semantic Scaling A Semisupervised Text Ana.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"WV4HVUFC","journalArticle","","Muller, S","Media Coverage of Campaign Promises Throughout the Electoral Cycle","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2020.1744779","","Previous studies conclude that governments fulfill a large share of their campaign pledges. However, only a minority of voters believe that politicians try to keep their promises, and many voters struggle to recall the fulfillment or breaking of salient campaign pledges accurately. I argue that this disparity between the public perception and empirical evidence is influenced by the information voters receive throughout the electoral cycle. I expect that the media extensively inform readers about political promises. In addition, I posit that news outlets focus more on broken than on fulfilled promises and that the focus on broken promises has increased over time. I find strong support for these expectations based on a new text corpus of over 430,000 statements on political commitments published between 1979 and 2017 in 22 newspapers during 33 electoral cycles in Australia, Canada, Ireland, and the United Kingdom. Newspapers inform voters regularly about announced, broken, and fulfilled promises. Yet, across the four countries, newspapers report at least twice as much on broken than on fulfilled promises. Moreover, this negativity bias in reports on political promises has increased substantively. The results have implications for studying campaign promises, negative information in mass media, and the linkages between voters and parties.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"AD9JNTXB","journalArticle","","Trilling, M, D; van Hoof","Between Article and Topic: News Events as Level of Analysis and Their Computational Identification","DIGITAL JOURNALISM","","","http://dx.doi.org/10.1080/21670811.2020.1839352","","When comparing media coverage or analysing which content people are exposed to, researchers need to abstract from individual articles. At the same time, aggregating them into broad topics or issues often is too coarse and loses nuance. Both theoretically and methodologically, the analysis of an appropriate intermediate level of aggregation is underdeveloped. This article advances research in various areas of journalism studies by developing a theoretical argument for introducing the news event as a level of analysis. Based on this, we discuss several computational approaches to empirically detect such news events in large corpora of news coverage in an unsupervised manner. We provide two approaches: One based on traditional tf center dot idf based cosine similarities, and one that relies on word embeddings, in particular the softcosine measure. Both methods, combined with a network clustering algorithm, perform very well in detecting news events. We apply this method in a case study of 45k news articles from different outlets, in which we show that different news outlets have distinct profiles in the events they cover.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\DRLMNXAE\Trilling - Between Article and Topic News Events as Level of.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4288","","","","","","","",""
"B25B9WS3","journalArticle","","Dwidar, MA","Coalitional Lobbying and Intersectional Representation in American Rulemaking","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055421000794","","Interest groups representing the marginalized regularly neglect advocacy on behalf of their most vulnerable constituents-those with intersectional disadvantage. Yet, they claim that such advocacy is central to their missions. I argue that interest groups representing women, people of color, Native nations, and the poor strategically conduct intersectional advocacy through coalitional lobbying. I test this claim using a new dataset of cosignature patterns within public comments on proposed federal agency rules submitted by a set of such groups between 2004 and 2014. I find that these groups are significantly more likely to pursue intersectional advocacy in coalitions but that coalition work, alone, does not relate to influential intersectional advocacy. Rather, it is particular coalition characteristics, including organizational diversity and financial capacity, that predict such influence. I conclude that collaborative lobbying is an effective tactic for mediating representational bias in interest group advocacy and promoting more pluralistic administrative policy making.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\2CS3Q4V5\Dwidar - Coalitional Lobbying and Intersectional Representa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"5IFPMKFH","journalArticle","","Haim, H, M; Karlsson, M; Ferrer-Conill, R; Kammer, A; Elgesem, D; Sjovaag","You Should Read This Study! It Investigates Scandinavian Social Media Logics","DIGITAL JOURNALISM","","","http://dx.doi.org/10.1080/21670811.2021.1886861","","In order to reach its audiences, journalism regularly turns to social media to promote its articles. This study sets out to ascertain competing communicative logics of Facebook posts as opposed to article teasers on news outlets' websites. We look at Scandinavian news outlets as a most-similar three-country case with at least a third of all news consumers regularly using Facebook for news. The study builds on an extensive data collection of all Scandinavian news outlets' Facebook posts including their respective websites' article teasers over the course of 11 months. We investigate the use of news text grammar (e.g., punctuation or the use of pronouns) and social media features (e.g., hashtags or the use of emojis) alongside structural influences from individual countries, outlet reach, and ownership. Findings show Facebook posts to include less punctuation while employing more calls to action through the use of question and exclamation marks. We conclude with a reinvigorated call for hierarchical considerations when investigating news outlets' social media endeavours through editors' experiences, available resources to a news outlet, and institutional willingness to align with audiences.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"JEQHIQXC","journalArticle","","Fuoli, M, M; Clarke, I; Wiegand, V; Ziezold, H; Mahlberg","Responding Effectively to Customer Feedback on Twitter: A Mixed Methods Study of Webcare Styles","APPLIED LINGUISTICS","","","http://dx.doi.org/10.1093/applin/amaa046","","Social media offer an unprecedented opportunity for companies to interact more closely with customers and market their products and services. But social media also present reputational risks as negative word-of-mouth can spread more quickly and widely through these platforms than ever before. This study investigates how companies respond to customer complaints on Twitter. We propose an innovative mixed methods approach (i) to identify the key features that mark the styles used by a sample of companies in their replies to customers and (ii) to determine the most effective strategies for responding to complaints. Our results reveal that an affective style, expressed through devices such as stance markers, emphatics, and amplifiers, elicits the most positive response from complainants, regardless of the formality of the message. The study advances our understanding of the features and effects of corporate social media discourse. It also provides business communication practitioners with linguistically grounded insights that can inform the development of appropriate strategies for dealing with negative word-of-mouth online.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\HL9HTMAA\Fuoli - Responding Effectively to Customer Feedback on Twi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"Q8WPEIYR","journalArticle","","Miller, WR, B; Linder, F; Mebane","Active Learning Approaches for Labeling Text: Review and Assessment of the Performance of Active Learning Approaches","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2020.4","","Supervised machine learning methods are increasingly employed in political science. Such models require costly manual labeling of documents. In this paper, we introduce active learning, a framework in which data to be labeled by human coders are not chosen at random but rather targeted in such a way that the required amount of data to train a machine learning model can be minimized. We study the benefits of active learning using text data examples. We perform simulation studies that illustrate conditions where active learning can reduce the cost of labeling text data. We perform these simulations on three corpora that vary in size, document length, and domain. We find that in cases where the document class of interest is not balanced, researchers can label a fraction of the documents one would need using random sampling (or passive learning) to achieve equally performing classifiers. We further investigate how varying levels of intercoder reliability affect the active learning procedures and find that even with low reliability, active learning performs more efficiently than does random sampling.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\U2Q6QEI5\Miller - Active Learning Approaches for Labeling Text Revi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"27Y6TCBG","journalArticle","","Bond, S, R; Messing","Quantifying Social Media's Political Space: Estimating Ideology from Publicly Revealed Preferences on Facebook","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055414000525","","We demonstrate that social media data represent a useful resource for testing models of legislative and individual-level political behavior and attitudes. First, we develop a model to estimate the ideology of politicians and their supporters using social media data on individual citizens' endorsements of political figures. Our measure allows us to place politicians and more than 6 million citizens who are active in social media on the same metric. We validate the ideological estimates that result from the scaling process by showing they correlate highly with existing measures of ideology from Congress, and with individual-level self-reported political views. Finally, we use these measures to study the relationship between ideology and age, social relationships and ideology, and the relationship between friend ideology and turnout.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\3F69BUZK\Bond - Quantifying Social Media's Political Space Estima.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"7N2FS8WF","journalArticle","","Osnabrugge, T, M; Hobolt, SB; Rodon","Playing to the Gallery: Emotive Rhetoric in Parliaments","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055421000356","","Research has shown that emotions matter in politics, but we know less about when and why politicians use emotive rhetoric in the legislative arena. This article argues that emotive rhetoric is one of the tools politicians can use strategically to appeal to voters. Consequently, we expect that legislators are more likely to use emotive rhetoric in debates that have a large general audience. Our analysis covers two million parliamentary speeches held in the UK House of Commons and the Irish Parliament. We use a dictionary-based method to measure emotive rhetoric, combining the Affective Norms for English Words dictionary with word-embedding techniques to create a domain-specific dictionary. We show that emotive rhetoric is more pronounced in high-profile legislative debates, such as Prime Minister's Questions. These findings contribute to the study of legislative speech and political representation by suggesting that emotive rhetoric is used by legislators to appeal directly to voters.","","2022-07-01T09:25:07Z","2022-07-01T09:25:07Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\A8QVVTF3\Osnabrugge - Playing to the Gallery Emotive Rhetoric in Parlia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"U6BBXNG8","journalArticle","","Di Cocco, B, J; Monechi","How Populist are Parties? Measuring Degrees of Populism in Party Manifestos Using Supervised Machine Learning","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2021.29","","One of the main challenges in comparative studies on populism concerns its temporal and spatial measurements within and between a large number of parties and countries. Textual analysis has proved useful for these purposes, and automated methods can further improve research in this direction. Here, we propose a method to derive a score of parties' levels of populism using supervised machine learning to perform textual analysis on national manifestos. We illustrate the advantages of our approach, which allows for measuring populism for a vast number of parties and countries without resource-intensive human-coding processes and provides accurate, updated information for temporal and spatial comparisons of populism. Furthermore, our method allows for obtaining a continuous score of populism, which ensures more fine-grained analyses of the party landscape while reducing the risk of arbitrary classifications. To illustrate the potential contribution of this score, we use it as a proxy for parties' levels of populism, analyzing average trends in six European countries from the early 2000s for nearly two decades.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\7GJTZGJ7\Di Cocco - How Populist are Parties Measuring Degrees of Pop.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"H6XDCSEC","journalArticle","","Jurgens, B, P; Stark","Mapping Exposure Diversity: The Divergent Effects of Algorithmic Curation on News Consumption","JOURNAL OF COMMUNICATION","","","http://dx.doi.org/10.1093/joc/jqac009","","Diversity is a crucial precondition for a democratic public discourse. In today's high-choice media environments, exposure to diverse news is largely determined by individuals' personal selection. Yet these decisions are increasingly shaped by online platforms, whose curation mechanisms may serve to expand or contract the diversity of encountered content. In a major extension of existing research, we show that positive short-term effects of platforms mask detrimental long-term effects. Drawing on a four-month tracking dataset and a comprehensive content analysis covering the online news consumption of over 10,000 German citizens, we demonstrate that even though short-term usage of platforms uniformly increases exposure diversity, long-term reliance can lead to decreases. In addition, platforms vary in their influences: News aggregators are beneficial to exposure diversity, while Twitter and search engines have a limiting effect; Facebook offers no significant influence.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4289","","","","","","","",""
"7IJCCSCL","journalArticle","","Rodman, E","A Timely Intervention: Tracking the Changing Meanings of Political Concepts with Word Vectors","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2019.23","","Word vectorization is an emerging text-as-data method that shows great promise for automating the analysis of semantics-here, the cultural meanings of words-in large volumes of text. Yet successes with this method have largely been confined to massive corpora where the meanings of words are presumed to be fixed. In political science applications, however, many corpora are comparatively small and many interesting questions hinge on the recognition that meaning changes over time. Together, these two facts raise vexing methodological challenges. Can word vectors trace the changing cultural meanings of words in typical small corpora use cases? I test four time-sensitive implementations of word vectors (word2vec) against a gold standard developed from a modest data set of 161 years of newspaper coverage. I find that one implementation method clearly outperforms the others in matching human assessments of how public dialogues around equality in America have changed over time. In addition, I suggest best practices for using word2vec to study small corpora for time series questions, including bootstrap resampling of documents and pretraining of vectors. I close by showing that word2vec allows granular analysis of the changing meaning of words, an advance over other common text-as-data methods for semantic research questions.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\9TKWGEU3\Rodman - A Timely Intervention Tracking the Changing Meani.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"ZFNG9LNI","journalArticle","","Rheault, C, L; Cochrane","Word Embeddings for the Analysis of Ideological Placement in Parliamentary Corpora","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2019.26","","Word embeddings, the coefficients from neural network models predicting the use of words in context, have now become inescapable in applications involving natural language processing. Despite a few studies in political science, the potential of this methodology for the analysis of political texts has yet to be fully uncovered. This paper introduces models of word embeddings augmented with political metadata and trained on large-scale parliamentary corpora from Britain, Canada, and the United States. We fit these models with indicator variables of the party affiliation of members of parliament, which we refer to as party embeddings. We illustrate how these embeddings can be used to produce scaling estimates of ideological placement and other quantities of interest for political research. To validate the methodology, we assess our results against indicators from the Comparative Manifestos Project, surveys of experts, and measures based on roll-call votes. Our findings suggest that party embeddings are successful at capturing latent concepts such as ideology, and the approach provides researchers with an integrated framework for studying political language.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\UEALSWVG\Rheault - Word Embeddings for the Analysis of Ideological Pl.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"CZUMURPB","journalArticle","","Cochrane, S, C; Rheault, L; Godbout, JF; Whyte, T; Wong, MWC; Borwein","The Automatic Analysis of Emotion in Political Speech Based on Transcripts","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2021.1952497","","Automatic sentiment analysis is used extensively in political science. The digitization of legislative transcripts has increased the potential application of established tools for the automated analyses of emotion in text. Unlike in writing, however, expressing emotion in speech involves intonation, facial expressions, and body lan- guage. Drawing on a new dataset of annotated texts and videos from the Canadian House of Commons, this paper does three things. First, we examine whether transcripts capture the emotional content of speeches. We find that transcripts capture sentiment, but not emotional arousal. Second, we compare strategies for the automated analysis of sentiment in text. We find that leading approaches performed reasonably well, but sentiment dictionaries generated using word embeddings surpassed these other approaches. Finally, we test the robustness of the approach based on word embeddings. Although the methodology is reasonably robust to alternative specifications, we find that dictionaries created using word embeddings are sensitive to the choice of seed words and to training corpus size. We conclude by discussing the implications for analyses of political speech.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"9VR5AE9T","journalArticle","","Tai, KW, Y; Fu","Specificity, Conflict, and Focal Point: A Systematic Investigation into Social Media Censorship in China","JOURNAL OF COMMUNICATION","","","http://dx.doi.org/10.1093/joc/jqaa032","","Internet censorship mechanisms in China are highly dynamic and yet to be fully accounted for by existing theories. This study interrogates postpublication censorship on Chinese social media by examining the differences between 2,280 pairs of censored WeChat articles and matched remaining articles. With the effects of account attributes and article topics excluded, we find that article specificity raises the odds of being censored. Also, an examination on a collection of international trade articles indicates that such articles with textual units disclosing conflicts, even pro-regime messages, are also removed by the censors. This mixed-method study introduces focal point as a theoretical angle to understand China's contextually contingent content regulation system and offers evidence based on large-scale, nonproprietary, and original social media data to investigate the evolving censorship mechanisms in China.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"XJ4PRVRW","journalArticle","","Kligler-Vilenchik, D, N; Kedem, MD; Maier, D; Stoltenberg","Mobilization vs. Demobilization Discourses on Social Media","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2020.1820648","","While scholarly attention has been devoted to social media's potential mobilizing function, they may also contribute to demobilization discourses: social communication actively promoting nonvoting. This paper examines discourses around mobilization vs. demobilization in the context of the municipal elections in Jerusalem. As the sweeping majority of East Jerusalem Palestinians have continuously been boycotting Jerusalem's municipal elections, this is a potent case through which to examine how demobilization functions in action, through social media conversations. Using a mixed-methods analysis of Twitter contents as structured by different languages, our findings show how mobilization and demobilization discourses can co-occur during the same election event. Users of different languages - reflecting different social and political identities - interpret the elections in contrasting ways, with tangible implications for (in)equality in political participation. The study thus contributes theoretically to several domains of political communication, including election studies, local politics, and language fragmentation in online political discourse.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\8XZ7ZDQM\Kligler-Vilenchik - Mobilization vs. Demobilization Discourses on Soci.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"AEDGVGSF","journalArticle","","King, ME, G; Lam, P; Roberts","Computer-Assisted Keyword and Document Set Discovery from Unstructured Text","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12291","","The (unheralded) first step in many applications of automated text analysis involves selecting keywords to choose documents from a large text corpus for further study. Although all substantive results depend on this choice, researchers usually pick keywords in ad hoc ways that are far from optimal and usually biased. Most seem to think that keyword selection is easy, since they do Google searches every day, but we demonstrate that humans perform exceedingly poorly at this basic task. We offer a better approach, one that also can help with following conversations where participants rapidly innovate language to evade authorities, seek political advantage, or express creativity; generic web searching; eDiscovery; look-alike modeling; industry and intelligence analysis; and sentiment and topic analysis. We develop a computer-assisted (as opposed to fully automated or human-only) statistical approach that suggests keywords from available text without needing structured data as inputs. This framing poses the statistical problem in a new way, which leads to a widely applicable algorithm. Our specific approach is based on training classifiers, extracting information from (rather than correcting) their mistakes, and summarizing results with easy-to-understand Boolean search strings. We illustrate how the technique works with analyses of English texts about the Boston Marathon bombings, Chinese social media posts designed to evade censorship, and others.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\BNQ5SVSX\King - Computer-Assisted Keyword and Document Set Discove.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"ESMDPXHE","journalArticle","","Bruinsma, K, B; Gemenis","Validating Wordscores: The Promises and Pitfalls of Computational Text Scaling","COMMUNICATION METHODS AND MEASURES","","","http://dx.doi.org/10.1080/19312458.2019.1594741","","Wordscores is a popular computational text analysis method with numerous applications in communication research. Wordscores claims to scale documents on specified dimensions without requiring researchers to read or even understand the language of the input text. We investigate whether Wordscores delivers this claim by scaling the Euromanifestos of 117 political parties across 23 countries on 4 salient dimensions of political conflict. We assess validity by comparing the Wordscores estimates to expert surveys and other judgmental measures, and by examining the Wordscores's estimates ability to predict party membership in the European Parliament groups. We find that the Wordscores estimates correlate poorly with expert and judgmental measures of party positions, while the latter outperform Wordscores in the predictive validity test. We conclude that Wordscores does not live up to its original claim of a quick and easy language blind method, and urge researchers to demonstrate the validity of the method in their domain of interest before any empirical analysis.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\TDAQ6B3T\Bruinsma - Validating Wordscores The Promises and Pitfalls o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"QRGGJPFR","journalArticle","","Kim, M, IS; Londregan, J; Ratkovic","Estimating Spatial Preferences from Votes and Text","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2018.7","","We introduce a model that extends the standard vote choice model to encompass text. In our model, votes and speech are generated from a common set of underlying preference parameters. We estimate the parameters with a sparse Gaussian copula factor model that estimates the number of latent dimensions, is robust to outliers, and accounts for zero inflation in the data. To illustrate its workings, we apply our estimator to roll call votes and floor speech from recent sessions of the US Senate. We uncover two stable dimensions: one ideological and the other reflecting to Senators' leadership roles. We then show how the method can leverage common speech in order to impute missing data, recovering reliable preference estimates for rank-and-file Senators given only leadership votes.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\Y2ZMMYHS\Kim - Estimating Spatial Preferences from Votes and Text.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
"HD6EW394","journalArticle","","Fogel-Dror, W, Y; Shenhav, SR; Sheafer, T; Van Atteveldt","Role-based Association of Verbs, Actions, and Sentiments with Entities in Political Discourse","COMMUNICATION METHODS AND MEASURES","","","http://dx.doi.org/10.1080/19312458.2018.1536973","","A crucial challenge in measuring how text represents an entity is the need to associate each representative expression with a relevant entity to generate meaningful results. Common solutions to this problem are usually based on proximity methods that require a large corpus to reach reasonable levels of accuracy. We show how such methods for the association between an entity and a representation yield a high percentage of false positives at the expression level and low validity at the document level. We introduce a solution that combines syntactic parsing, semantic role labeling logic, and a machine learning approachthe role-based association method. To test our method, we compared it with prevalent methods of association on the news coverage of two entities of interestthe State of Israel and the Palestinian Authority. We found that the role-based association method is more accurate at the expression and the document levels.","","2022-07-01T09:25:08Z","2022-07-01T09:25:08Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4290","","","","","","","",""
